date,campaign_id,user_id,checkout_id,is_click
2024-12-31,2,32371,9349177,0
2024-12-31,2,32372,8519153,1
2024-12-31,2,32373,5160663,0
2024-12-31,2,32374,2796038,0
2024-12-31,2,32375,5644476,0
2024-12-31,2,32376,7363292,1
2024-12-31,2,32377,7911086,0
2024-12-31,2,32378,9923846,0
2024-12-31,2,32379,1932164,0
2024-12-31,2,32380,1202439,0
2024-12-31,2,32381,2890046,0
2024-12-31,2,32382,6389561,1
2024-12-31,2,32383,5496553,0
2024-12-31,2,32384,2277708,0
2024-12-31,2,32385,2286295,0
2024-12-31,2,32386,2617907,0
2024-12-31,2,32387,1718035,0
2024-12-31,2,32388,5592427,0
2024-12-31,2,32389,2146949,0
2024-12-31,2,32390,5068010,1
2024-12-31,2,32391,9552631,0
2024-12-31,2,32392,1174412,0
2024-12-31,2,32393,5619494,0
2024-12-31,2,32394,1536705,0
2024-12-31,2,32395,1907321,0
2024-12-31,2,32396,3042597,0
2024-12-31,2,32397,4380934,0
2024-12-31,2,32398,7798508,0
2024-12-31,2,32399,1059275,0
2024-12-31,2,32400,1923072,1
2024-12-31,2,32401,3000742,0
2024-12-31,2,32402,2092898,0
2024-12-31,2,32403,1404320,0
2024-12-31,2,32404,1931387,0
2024-12-31,2,32405,8758446,0
2024-12-31,2,32406,2065698,0
2024-12-31,2,32407,4197837,0
2024-12-31,2,32408,1433820,
2024-12-31,2,32409,7758097,0
2024-12-31,2,32410,8881392,
2024-12-31,2,32411,6561813,0
2024-12-31,2,32412,9463151,0
2024-12-31,2,32413,4698800,0
2025-01-01,1,214,8151371,0
2025-01-01,1,215,3838825,0
2025-01-01,1,216,7285693,0
2025-01-01,1,217,9552115,0
2025-01-01,1,218,3339052,0
2025-01-01,1,219,9879812,0
2025-01-01,1,220,8645312,0
2025-01-01,1,221,2306021,0
2025-01-01,1,222,7227697,0
2025-01-01,1,223,6453852,0
2025-01-01,1,224,5772350,0
2025-01-01,1,225,9002319,0
2025-01-01,1,226,8807351,0
2025-01-01,1,227,9767310,
2025-01-01,1,228,3003746,0
2025-01-01,1,229,3757606,0
2025-01-01,1,230,7798514,1
2025-01-01,1,231,6791046,1
2025-01-01,1,232,4105742,1
2025-01-01,1,233,8839127,0
2025-01-01,1,234,8436065,0
2025-01-01,1,235,5967883,0
2025-01-01,1,236,8232332,1
2025-01-01,1,237,8119736,0
2025-01-01,1,238,2414595,0
2025-01-01,1,239,8673786,0
2025-01-01,1,240,1535429,0
2025-01-01,1,241,1756967,0
2025-01-01,1,242,4170550,0
2025-01-01,1,243,4518726,0
2025-01-01,1,244,3943667,
2025-01-01,1,245,2391630,0
2025-01-01,1,246,1645678,1
2025-01-01,1,247,7250549,0
2025-01-01,1,248,7663503,0
2025-01-01,1,249,7139952,0
2025-01-01,1,250,1698240,0
2025-01-01,1,251,6223239,0
2025-01-01,1,252,9889326,0
2025-01-01,1,253,7748735,0
2025-01-01,1,254,5495610,0
2025-01-01,1,255,8053896,0
2025-01-01,1,256,8121870,0
2025-01-01,1,257,5007926,0
2025-01-01,1,258,9932122,0
2025-01-01,1,259,4907283,0
2025-01-01,1,260,8601379,0
2025-01-01,1,261,8411524,0
2025-01-01,1,262,6437506,0
2025-01-01,1,263,4538866,0
2025-01-01,1,264,7474969,0
2025-01-01,1,265,8399032,0
2025-01-01,1,266,1143869,0
2025-01-01,1,267,1733483,0
2025-01-01,1,268,1226614,0
2025-01-01,1,269,8982240,0
2025-01-01,1,270,8178233,0
2025-01-01,1,271,7891116,0
2025-01-01,1,272,4050711,0
2025-01-01,1,273,9579573,0
2025-01-01,1,274,4584031,1
2025-01-01,1,275,1236328,0
2025-01-01,1,276,9290916,0
2025-01-01,1,277,2889019,1
2025-01-01,1,278,4473838,0
2025-01-01,1,279,9675297,0
2025-01-01,1,280,1239614,0
2025-01-01,1,281,5756042,0
2025-01-01,1,282,8547735,0
2025-01-01,1,283,3220406,
2025-01-01,1,284,6450500,0
2025-01-01,1,285,5693649,0
2025-01-01,1,286,2165275,1
2025-01-01,1,287,6971968,0
2025-01-01,1,288,2249191,1
2025-01-01,1,289,3272346,0
2025-01-01,1,290,3354540,1
2025-01-01,1,291,9006679,0
2025-01-01,1,292,4953507,1
2025-01-01,1,293,3908364,0
2025-01-01,1,294,3901830,0
2025-01-01,1,295,4462329,0
2025-01-01,1,296,7010455,0
2025-01-01,1,297,1424029,0
2025-01-01,1,298,7237057,0
2025-01-01,1,299,5872031,0
2025-01-01,1,300,6461854,0
2025-01-01,1,301,6816134,0
2025-01-01,1,302,9245447,
2025-01-01,1,303,2532976,
2025-01-01,1,304,1989543,0
2025-01-01,1,305,8387931,0
2025-01-01,1,306,2241472,0
2025-01-01,1,307,3932983,0
2025-01-01,1,308,5503337,0
2025-01-01,1,309,1169436,0
2025-01-01,1,310,7887311,1
2025-01-01,1,311,9152213,0
2025-01-01,1,312,8949498,1
2025-01-01,1,313,5275451,0
2025-01-01,1,314,4292088,0
2025-01-01,1,315,5685022,0
2025-01-01,1,316,9247275,0
2025-01-01,1,317,2801522,0
2025-01-01,1,318,7075925,1
2025-01-01,1,319,7474342,0
2025-01-01,1,320,7885095,1
2025-01-01,1,321,2421116,0
2025-01-01,1,322,2315829,0
2025-01-01,1,323,5067660,0
2025-01-01,1,324,7290480,0
2025-01-01,1,325,6765059,0
2025-01-01,1,326,2691606,0
2025-01-01,1,327,5948024,0
2025-01-01,1,328,4470692,
2025-01-01,1,329,8271659,1
2025-01-01,1,330,5608326,0
2025-01-01,1,331,4541206,0
2025-01-01,1,332,8345135,0
2025-01-01,1,333,1626356,0
2025-01-01,1,334,2245744,0
2025-01-01,1,335,9044822,0
2025-01-01,1,336,3659837,0
2025-01-01,1,337,7805429,0
2025-01-01,1,338,8386462,0
2025-01-01,1,339,1795582,0
2025-01-01,1,340,6184665,0
2025-01-01,1,341,9011832,0
2025-01-01,1,342,7949867,0
2025-01-01,1,343,3225340,0
2025-01-01,1,344,5958020,0
2025-01-01,1,345,5558314,0
2025-01-01,1,346,1098108,0
2025-01-01,1,347,9722179,0
2025-01-01,1,348,4091626,0
2025-01-01,1,349,3490176,0
2025-01-01,1,350,7988659,1
2025-01-01,1,351,7553046,0
2025-01-01,1,352,2551605,0
2025-01-01,1,353,8602353,1
2025-01-01,1,354,7004573,0
2025-01-01,1,355,7518740,
2025-01-01,1,356,3260725,1
2025-01-01,1,357,5295772,0
2025-01-01,1,358,2043052,0
2025-01-01,1,359,6661358,0
2025-01-01,1,360,5176989,0
2025-01-01,1,361,2519499,0
2025-01-01,1,362,9932156,0
2025-01-01,1,363,9671974,0
2025-01-01,1,364,1399019,0
2025-01-01,1,365,2195295,0
2025-01-01,1,366,2937160,0
2025-01-01,1,367,4795070,0
2025-01-01,1,368,9681602,0
2025-01-01,1,369,4382419,0
2025-01-01,1,370,3337507,0
2025-01-01,1,371,2791155,0
2025-01-01,1,372,6577158,0
2025-01-01,1,373,9213275,0
2025-01-01,1,374,9618015,0
2025-01-01,1,375,5110824,
2025-01-01,1,376,4685518,0
2025-01-01,1,377,2499798,0
2025-01-01,1,378,5718697,
2025-01-01,1,379,1270010,0
2025-01-01,1,380,3522897,0
2025-01-01,1,381,4334942,0
2025-01-01,1,382,1225587,1
2025-01-01,1,383,4067600,0
2025-01-01,1,384,6582894,1
2025-01-01,1,385,6958722,1
2025-01-01,1,386,9627671,1
2025-01-01,1,387,9933556,0
2025-01-01,1,388,7076219,0
2025-01-01,1,389,3719410,0
2025-01-01,1,390,6077925,0
2025-01-01,1,391,1284182,0
2025-01-01,1,392,9539124,0
2025-01-01,1,393,9144989,0
2025-01-01,1,394,3196667,0
2025-01-01,1,395,8369346,0
2025-01-01,1,396,2819239,0
2025-01-01,1,397,5128412,0
2025-01-01,1,398,8208465,0
2025-01-01,1,399,4744262,0
2025-01-01,1,400,7663800,1
2025-01-01,1,401,6216889,0
2025-01-01,1,402,1031813,0
2025-01-01,1,403,6285413,0
2025-01-01,1,404,6641894,0
2025-01-01,1,405,1423744,0
2025-01-01,1,406,5013119,0
2025-01-01,1,407,9544071,0
2025-01-01,1,408,1224464,1
2025-01-01,1,409,8407276,0
2025-01-01,1,410,5894057,0
2025-01-01,1,411,2927109,1
2025-01-01,1,412,7145970,0
2025-01-01,1,413,3849849,0
2025-01-01,1,414,9479273,0
2025-01-01,1,415,8704730,1
2025-01-01,1,416,4027352,0
2025-01-01,1,417,1108012,0
2025-01-01,1,418,6336852,0
2025-01-01,1,419,7938065,0
2025-01-01,1,420,9131633,0
2025-01-01,1,36534,9826657,0
2025-01-01,1,40037,3888009,0
2025-01-01,1,42543,8627756,0
2025-01-01,1,43531,6555439,1
2025-01-01,1,55718,8541765,0
2025-01-01,2,1490,8357237,0
2025-01-01,2,1762,1800729,0
2025-01-01,2,2132,4480934,0
2025-01-01,2,5775,3803437,1
2025-01-01,2,12566,5928914,0
2025-01-01,2,16382,1782308,1
2025-01-01,2,17819,7060093,1
2025-01-01,2,25726,7462237,0
2025-01-01,2,27185,2197845,0
2025-01-01,2,30517,7181416,0
2025-01-01,2,32414,8609237,0
2025-01-01,2,32415,9286835,0
2025-01-01,2,32416,6725751,0
2025-01-01,2,32417,3126883,0
2025-01-01,2,32418,3794379,0
2025-01-01,2,32419,7940038,0
2025-01-01,2,32420,3787892,1
2025-01-01,2,32421,2142685,0
2025-01-01,2,32422,3053929,0
2025-01-01,2,32423,6329161,0
2025-01-01,2,32424,7034432,0
2025-01-01,2,32425,5440334,0
2025-01-01,2,32426,8471242,0
2025-01-01,2,32427,8442028,0
2025-01-01,2,32428,5451801,0
2025-01-01,2,32429,2106165,0
2025-01-01,2,32430,1004816,0
2025-01-01,2,32431,7711221,0
2025-01-01,2,32432,6713923,0
2025-01-01,2,32433,3009833,0
2025-01-01,2,32434,2921614,0
2025-01-01,2,32435,2306192,0
2025-01-01,2,32436,9416320,0
2025-01-01,2,32437,3432778,0
2025-01-01,2,32438,6965465,0
2025-01-01,2,32439,6105473,0
2025-01-01,2,32440,2476621,0
2025-01-01,2,32441,2301821,1
2025-01-01,2,32442,3839073,0
2025-01-01,2,32443,3208410,0
2025-01-01,2,32444,8620887,0
2025-01-01,2,32445,2594105,0
2025-01-01,2,32446,3746017,0
2025-01-01,2,32447,4468104,0
2025-01-01,2,32448,4542691,1
2025-01-01,2,32449,5364870,0
2025-01-01,2,32450,6679119,0
2025-01-01,2,32451,2616727,0
2025-01-01,2,32452,8057563,0
2025-01-01,2,32453,7255165,1
2025-01-01,2,32454,5478319,0
2025-01-01,2,32455,4418047,1
2025-01-01,2,32456,2922472,1
2025-01-01,2,32457,3910082,0
2025-01-01,2,32458,3927267,1
2025-01-01,2,32459,4145205,1
2025-01-01,2,32460,9241099,0
2025-01-01,2,32461,6882173,0
2025-01-01,2,32462,7577493,1
2025-01-01,2,32463,3250682,0
2025-01-01,2,32464,7490132,0
2025-01-01,2,32465,9294731,0
2025-01-01,2,32466,5320868,0
2025-01-01,2,32467,6703901,0
2025-01-01,2,32468,9575596,0
2025-01-01,2,32469,4012094,0
2025-01-01,2,32470,4484516,
2025-01-01,2,32471,5029677,0
2025-01-01,2,32472,4608208,0
2025-01-01,2,32473,1941581,0
2025-01-01,2,32474,5425898,0
2025-01-01,2,32475,8388609,0
2025-01-01,2,32476,8227659,0
2025-01-01,2,32477,2356307,0
2025-01-01,2,32478,6184128,0
2025-01-01,2,32479,9898627,0
2025-01-01,2,32480,8119675,0
2025-01-01,2,32481,5090457,0
2025-01-01,2,32482,1396641,0
2025-01-01,2,32483,5978771,0
2025-01-01,2,32484,3095620,0
2025-01-01,2,32485,6607578,0
2025-01-01,2,32486,9537620,0
2025-01-01,2,32487,6636394,0
2025-01-01,2,32488,3777562,0
2025-01-01,2,32489,3709345,0
2025-01-01,2,32490,6398151,0
2025-01-01,2,32491,8450775,0
2025-01-01,2,32492,6015319,0
2025-01-01,2,32493,1624350,0
2025-01-01,2,32494,9475240,0
2025-01-01,2,32495,7946014,0
2025-01-01,2,32496,6702614,0
2025-01-01,2,32497,1086732,0
2025-01-01,2,32498,9474659,0
2025-01-01,2,32499,2090724,1
2025-01-01,2,32500,3398115,0
2025-01-01,2,32501,3661873,0
2025-01-01,2,32502,7938040,0
2025-01-01,2,32503,6900442,0
2025-01-01,2,32504,6404455,0
2025-01-01,2,32505,1758908,0
2025-01-01,2,32506,3676596,0
2025-01-01,2,32507,1754357,0
2025-01-01,2,32508,4285906,1
2025-01-01,2,32509,9420945,0
2025-01-01,2,32510,7617058,0
2025-01-01,2,32511,6856998,0
2025-01-01,2,32512,3111259,0
2025-01-01,2,32513,3259302,1
2025-01-01,2,32514,9597505,1
2025-01-01,2,32515,7365060,0
2025-01-01,2,32516,9918705,0
2025-01-01,2,32517,9574512,0
2025-01-01,2,32518,1413599,0
2025-01-01,2,32519,8016965,0
2025-01-01,2,32520,1843978,0
2025-01-01,2,32521,2250687,0
2025-01-01,2,32522,6637512,0
2025-01-01,2,32523,2126652,0
2025-01-01,2,32524,2665792,1
2025-01-01,2,32525,7868912,0
2025-01-01,2,32526,5170710,0
2025-01-01,2,32527,5315603,
2025-01-01,2,32528,9266042,0
2025-01-01,2,32529,8964486,0
2025-01-01,2,32530,2140861,1
2025-01-01,2,32531,9743298,0
2025-01-01,2,32532,6515390,0
2025-01-01,2,32533,1576085,1
2025-01-01,2,32534,7142366,0
2025-01-01,2,32535,3016560,0
2025-01-01,2,32536,3311841,0
2025-01-01,2,32537,8692115,0
2025-01-01,2,32538,2295390,0
2025-01-01,2,32539,2863344,0
2025-01-01,2,32540,2672007,0
2025-01-01,2,32541,6217777,0
2025-01-01,2,32542,8851118,0
2025-01-01,2,32543,2203338,0
2025-01-01,2,32544,8526126,0
2025-01-01,2,32545,5989811,0
2025-01-01,2,32546,8560314,0
2025-01-01,2,32547,2327357,0
2025-01-01,2,32548,8748438,0
2025-01-01,2,32549,1373726,0
2025-01-01,2,32550,7905158,1
2025-01-01,2,32551,9077629,0
